FIPS Code,2020-10
29173,0.0
29175,0.0
29177,0.0
29179,0.0
29181,0.0
29183,2966.0
29185,0.0
29186,0.0
29187,0.0
29189,8533.0
29195,0.0
29197,0.0
29199,0.0
29201,0.0
29203,0.0
29205,0.0
29207,0.0
29209,0.0
29211,0.0
29213,0.0
29215,0.0
29217,0.0
29219,0.0
29221,0.0
29223,0.0
29225,0.0
29227,0.0
29229,0.0
29510,2099.0
30001,0.0
30003,0.0
30005,0.0
30007,0.0
30009,0.0
30011,0.0
30013,1227.0
30015,0.0
30017,0.0
30019,0.0
30021,0.0
30023,0.0
30025,0.0
30027,0.0
30029,1790.0
30031,2442.0
30033,0.0
30035,0.0
30037,0.0
30039,0.0
30041,0.0
30043,0.0
30045,0.0
30047,366.0
30049,829.0
30051,0.0
30053,0.0
30055,0.0
30057,0.0
30059,0.0
30061,0.0
30063,1148.0
30065,0.0
30067,0.0
30069,0.0
30071,0.0
30073,0.0
30075,0.0
30077,0.0
30079,0.0
30081,436.0
30083,0.0
30085,0.0
30087,0.0
30089,0.0
30091,0.0
30093,363.0
30095,0.0
30097,0.0
30099,0.0
30101,0.0
30103,0.0
30105,0.0
30107,0.0
30109,0.0
30111,3747.0
31001,412.0
31003,0.0
31005,0.0
31007,0.0
31009,0.0
31011,0.0
31013,0.0
31015,0.0
31017,0.0
31019,732.0
31021,0.0
31023,0.0
31025,194.0
31027,0.0
31029,0.0
31031,0.0
31033,0.0
31035,0.0
31037,0.0
31039,0.0
31041,0.0
31043,204.0
31045,0.0
31047,255.0
31049,0.0
31051,0.0
31053,474.0
31055,5285.0
31057,0.0
31059,0.0
31061,0.0
31063,0.0
31065,0.0
31067,250.0
31069,0.0
31071,0.0
31073,0.0
31075,0.0
31077,0.0
31079,835.0
31081,0.0
31083,0.0
31085,0.0
31087,0.0
31089,0.0
31091,0.0
31093,0.0
31095,0.0
31097,0.0
31099,0.0
31101,0.0
31103,0.0
31105,0.0
31107,0.0
31109,1194.0
31111,587.0
31113,0.0
31115,0.0
31117,0.0
31119,726.0
31121,0.0
31123,0.0
31125,0.0
31127,0.0
31129,0.0
31131,0.0
31133,0.0
31135,0.0
31137,0.0
31139,0.0
31141,508.0
31143,0.0
31145,0.0
31147,0.0
31149,0.0
31151,0.0
31153,1899.0
31155,204.0
31157,690.0
31159,0.0
31161,0.0
31163,0.0
31165,0.0
31167,0.0
31169,0.0
31171,0.0
31173,0.0
31175,0.0
31177,205.0
31179,0.0
31181,0.0
31183,0.0
31185,0.0
32001,0.0
32003,16363.0
32005,0.0
32007,633.0
32009,0.0
32011,0.0
32013,0.0
32015,0.0
32017,0.0
32019,0.0
32021,0.0
32023,273.0
32027,0.0
32029,0.0
32031,4233.0
32033,0.0
32510,0.0
33001,0.0
33003,0.0
33005,0.0
33007,0.0
33009,0.0
33011,44.0
33013,0.0
33015,11.0
33017,0.0
33019,0.0
34001,1807.0
34003,3621.0
34005,1846.0
34007,2645.0
34009,381.0
34011,547.0
34013,4940.0
34015,1528.0
34017,3342.0
34019,400.0
34021,1153.0
34023,3481.0
34025,2815.0
34027,2040.0
34029,3343.0
34031,2847.0
34033,179.0
34035,1108.0
34037,312.0
34039,3814.0
34041,308.0
35001,3478.0
35003,0.0
35005,666.0
35006,122.0
35007,0.0
35009,635.0
35011,0.0
35013,2100.0
35015,502.0
35017,0.0
35019,0.0
35021,0.0
35023,0.0
35025,635.0
35027,0.0
35028,0.0
35029,336.0
35031,258.0
35033,0.0
35035,252.0
35037,0.0
35039,0.0
35041,0.0
35043,551.0
35045,345.0
35047,0.0
35049,559.0
35051,0.0
35053,0.0
35055,0.0
35057,0.0
35059,0.0
35061,312.0
36001,1309.0
36003,319.0
36005,3374.0
36007,2188.0
36009,379.0
36011,460.0
36013,529.0
36015,1818.0
36017,255.0
36019,278.0
36021,250.0
36023,515.0
36025,84.0
36027,896.0
36029,2881.0
36031,55.0
36033,352.0
36035,125.0
36037,247.0
36039,345.0
36041,0.0
36043,205.0
36045,210.0
36047,7483.0
36049,162.0
36051,216.0
36053,200.0
36055,3260.0
36057,110.0
36059,6534.0
36061,3350.0
36063,713.0
36065,919.0
36067,2195.0
36069,420.0
36071,1592.0
36073,74.0
36075,329.0
36077,156.0
36079,235.0
36081,5562.0
36083,211.0
36085,1822.0
36087,2603.0
36089,362.0
36091,793.0
36093,527.0
36095,65.0
36097,0.0
36099,0.0
36101,755.0
36103,6785.0
36105,254.0
36107,452.0
36109,270.0
36111,469.0
36113,148.0
36115,69.0
36117,320.0
36119,4836.0
36121,136.0
36123,121.0
37001,1368.0
37003,511.0
37005,0.0
37007,94.0
37009,259.0
37011,0.0
37013,344.0
37015,0.0
37017,164.0
37019,565.0
37021,1054.0
37023,684.0
37025,1049.0
37027,995.0
37029,0.0
37031,519.0
37033,217.0
37035,1587.0
37037,272.0
37039,131.0
37041,0.0
37043,0.0
37045,1016.0
37047,395.0
37049,705.0
37051,1688.0
37053,47.0
37055,116.0
37057,996.0
37059,227.0
37061,422.0
37063,1540.0
37065,641.0
37067,2157.0
37069,265.0
37071,2488.0
37073,0.0
37075,0.0
37077,339.0
37079,269.0
37081,3091.0
37083,409.0
37085,728.0
37087,171.0
37089,477.0
37091,62.0
37093,330.0
37095,0.0
37097,959.0
37099,459.0
37101,1340.0
37103,0.0
37105,453.0
37107,535.0
37109,841.0
37111,335.0
37113,131.0
37115,189.0
37117,178.0
37119,5905.0
37121,0.0
37123,179.0
37125,545.0
37127,1062.0
37129,1111.0
37131,0.0
37133,1357.0
37135,438.0
37137,0.0
37139,174.0
37141,483.0
37143,0.0
37145,291.0
37147,1252.0
37149,79.0
37151,1091.0
37153,386.0
37155,1475.0
37157,831.0
37159,819.0
37161,464.0
37163,597.0
37165,374.0
37167,408.0
37169,260.0
37171,676.0
37173,0.0
37175,109.0
37177,0.0
37179,1135.0
37181,188.0
37183,3961.0
37185,0.0
37187,0.0
37189,507.0
37191,1232.0
37193,632.0
37195,911.0
37197,341.0
37199,0.0
38001,0.0
38003,0.0
38005,0.0
38007,0.0
38009,0.0
38011,0.0
38013,0.0
38015,1968.0
38017,2699.0
38019,0.0
38021,0.0
38023,0.0
38025,0.0
38027,0.0
38029,0.0
38031,0.0
38033,0.0
38035,1352.0
38037,0.0
38039,0.0
38041,0.0
38043,0.0
38045,0.0
38047,0.0
38049,0.0
38051,0.0
38053,0.0
38055,0.0
38057,0.0
38059,633.0
38061,0.0
38063,0.0
38065,0.0
38067,0.0
38069,0.0
38071,0.0
38073,0.0
38075,0.0
38077,0.0
38079,0.0
38081,0.0
38083,0.0
38085,0.0
38087,0.0
38089,374.0
38091,0.0
38093,0.0
38095,0.0
38097,0.0
38099,0.0
38101,1569.0
38103,0.0
38105,484.0
39001,134.0
39003,1123.0
39005,227.0
39007,41.0
39009,463.0
39011,640.0
39013,69.0
39015,0.0
39017,811.0
39019,76.0
39021,153.0
39023,840.0
39025,1132.0
39027,276.0
39029,292.0
39031,194.0
39033,363.0
39035,3698.0
39037,408.0
39039,329.0
39041,398.0
39043,183.0
39045,804.0
39047,226.0
39049,5767.0
39051,317.0
39053,122.0
39055,248.0
39057,828.0
39059,283.0
39061,3308.0
39063,396.0
39065,159.0
39067,0.0
39069,194.0
39071,261.0
39073,77.0
39075,559.0
39077,198.0
39079,252.0
39081,11.0
39083,283.0
39085,628.0
39087,340.0
39089,1002.0
39091,279.0
39093,262.0
39095,1405.0
39097,211.0
39099,850.0
39101,382.0
39103,720.0
39105,0.0
39107,616.0
39109,523.0
39111,0.0
39113,3221.0
39115,0.0
39117,233.0
39119,568.0
39121,0.0
39123,178.0
39125,0.0
39127,147.0
39129,264.0
39131,189.0
39133,576.0
39135,283.0
39137,696.0
39139,663.0
39141,504.0
39143,266.0
39145,475.0
39147,335.0
39149,309.0
39151,850.0
39153,2170.0
39155,781.0
39157,697.0
39159,279.0
39161,237.0
39163,0.0
39165,923.0
39167,86.0
39169,1006.0
39171,259.0
39173,746.0
39175,115.0
40001,226.0
40003,0.0
40005,0.0
40007,0.0
40009,385.0
40011,0.0
40013,670.0
40015,366.0
40017,1836.0
40019,405.0
40021,327.0
40023,0.0
40025,0.0
40027,2601.0
40029,0.0
40031,1155.0
40033,0.0
40035,0.0
40037,468.0
40039,396.0
40041,550.0
40043,0.0
40045,0.0
40047,792.0
40049,444.0
40051,562.0
40053,0.0
40055,0.0
40057,0.0
40059,0.0
40061,0.0
40063,0.0
40065,409.0
40067,0.0
40069,0.0
40071,286.0
40073,0.0
40075,0.0
40077,0.0
40079,564.0
40081,347.0
40083,400.0
40085,0.0
40087,535.0
40089,382.0
40091,0.0
40093,0.0
40095,0.0
40097,358.0
40099,0.0
40101,613.0
40103,0.0
40105,0.0
40107,0.0
40109,6637.0
40111,437.0
40113,323.0
40115,411.0
40117,0.0
40119,560.0
40121,346.0
40123,455.0
40125,937.0
40127,0.0
40129,0.0
40131,688.0
40133,394.0
40135,382.0
40137,382.0
40139,0.0
40141,0.0
40143,5560.0
40145,497.0
40147,406.0
40149,0.0
40151,0.0
40153,210.0
41001,0.0
41003,137.0
41005,1146.0
41007,0.0
41009,73.0
41011,107.0
41013,0.0
41015,0.0
41017,443.0
41019,161.0
41021,0.0
41023,0.0
41025,0.0
41027,39.0
41029,834.0
41031,55.0
41033,58.0
41035,91.0
41037,0.0
41039,1167.0
41041,42.0
41043,349.0
41045,332.0
41047,1605.0
41049,0.0
41051,3204.0
41053,183.0
41055,0.0
41057,0.0
41059,459.0
41061,76.0
41063,0.0
41065,57.0
41067,1866.0
41069,0.0
41071,280.0
42001,345.0
42003,3710.0
42005,335.0
42007,387.0
42009,222.0
42011,2583.0
42013,781.0
42015,737.0
42017,1888.0
42019,854.0
42021,651.0
42023,0.0
42025,177.0
42027,1277.0
42029,1438.0
42031,126.0
42033,178.0
42035,82.0
42037,154.0
42039,342.0
42041,698.0
42043,1260.0
42045,2645.0
42047,165.0
42049,763.0
42051,285.0
42053,0.0
42055,605.0
42057,0.0
42059,108.0
42061,633.0
42063,518.0
42065,124.0
42067,63.0
42069,1310.0
42071,2123.0
42073,517.0
42075,1186.0
42077,1368.0
42079,1599.0
42081,265.0
42083,115.0
42085,434.0
42087,252.0
42089,335.0
42091,2371.0
42093,0.0
42095,1141.0
42097,510.0
42099,152.0
42101,8729.0
42103,66.0
42105,0.0
42107,1012.0
42109,154.0
42111,285.0
42113,0.0
42115,137.0
42117,194.0
42119,197.0
42121,232.0
42123,47.0
42125,755.0
42127,45.0
42129,2248.0
42131,103.0
42133,1874.0
44001,44.0
44003,223.0
44005,49.0
44007,2557.0
44009,89.0
45001,197.0
45003,854.0
45005,0.0
45007,1521.0
45009,0.0
45011,153.0
45013,568.0
45015,799.0
45017,0.0
45019,1716.0
45021,409.0
45023,240.0
45025,299.0
45027,106.0
45029,249.0
45031,480.0
45033,277.0
45035,702.0
45037,142.0
45039,111.0
45041,779.0
45043,581.0
45045,3782.0
45047,349.0
45049,0.0
45051,2249.0
45053,125.0
45055,515.0
45057,530.0
45059,297.0
45061,0.0
45063,1835.0
45065,0.0
45067,274.0
45069,226.0
45071,383.0
45073,701.0
45075,286.0
45077,1512.0
45079,2406.0
45081,59.0
45083,2507.0
45085,443.0
45087,214.0
45089,151.0
45091,1699.0
46003,0.0
46005,0.0
46007,0.0
46009,0.0
46011,332.0
46013,430.0
46015,0.0
46017,0.0
46019,0.0
46021,0.0
46023,0.0
46025,0.0
46027,0.0
46029,244.0
46031,0.0
46033,0.0
46035,0.0
46037,0.0
46039,0.0
46041,0.0
46043,0.0
46045,0.0
46047,0.0
46049,0.0
46051,0.0
46053,0.0
46055,0.0
46057,0.0
46059,0.0
46061,0.0
46063,0.0
46065,0.0
46067,0.0
46069,0.0
46071,0.0
46073,0.0
46075,0.0
46077,0.0
46079,0.0
46081,277.0
46083,790.0
46085,0.0
46087,0.0
46089,0.0
46091,0.0
46093,193.0
46095,0.0
46097,0.0
46099,2355.0
46101,0.0
46102,0.0
46103,912.0
46105,0.0
46107,0.0
46109,0.0
46111,0.0
46115,0.0
46117,0.0
46119,0.0
46121,0.0
46123,0.0
46125,0.0
46127,0.0
46129,0.0
46135,205.0
46137,0.0
47001,673.0
47003,499.0
47005,0.0
47007,0.0
47009,1066.0
47011,772.0
47013,642.0
47015,0.0
47017,241.0
47019,659.0
47021,329.0
47023,0.0
47025,103.0
47027,0.0
47029,465.0
47031,709.0
47033,0.0
47035,494.0
47037,6645.0
47039,0.0
47041,214.0
47043,622.0
47045,887.0
47047,537.0
47049,0.0
47051,373.0
47053,436.0
47055,360.0
47057,252.0
47059,921.0
47061,0.0
47063,575.0
47065,2908.0
47067,0.0
47069,328.0
47071,330.0
47073,497.0
47075,0.0
47077,240.0
47079,273.0
47081,196.0
47083,0.0
47085,0.0
47087,0.0
47089,431.0
47091,0.0
47093,3831.0
47095,0.0
47097,488.0
47099,672.0
47101,0.0
47103,336.0
47105,459.0
47107,616.0
47109,212.0
47111,283.0
47113,959.0
47115,311.0
47117,437.0
47119,1420.0
47121,0.0
47123,473.0
47125,1401.0
47127,0.0
47129,138.0
47131,563.0
47133,422.0
47135,0.0
47137,0.0
47139,0.0
47141,1141.0
47143,313.0
47145,645.0
47147,487.0
47149,3374.0
47151,223.0
47153,0.0
47155,898.0
47157,6962.0
47159,249.0
47161,0.0
47163,2056.0
47165,1714.0
47167,649.0
47169,0.0
47171,0.0
47173,0.0
47175,0.0
47177,470.0
47179,1768.0
47181,0.0
47183,351.0
47185,418.0
47187,2318.0
47189,1561.0
48001,11.0
48003,0.0
48005,0.0
48007,0.0
48009,0.0
48011,0.0
48013,0.0
48015,0.0
48017,0.0
48019,0.0
48021,0.0
48023,0.0
48025,0.0
48027,0.0
48029,15.0
48031,0.0
48033,0.0
48035,0.0
48037,0.0
48039,0.0
48041,45.0
48043,0.0
48045,0.0
48047,0.0
48049,105.0
48051,0.0
48053,0.0
48055,0.0
48057,0.0
48059,0.0
48061,0.0
48063,0.0
48065,0.0
48067,0.0
48069,0.0
48071,0.0
48073,0.0
48075,0.0
48077,0.0
48079,0.0
48081,0.0
48083,0.0
48085,24.0
48087,0.0
48089,0.0
48091,0.0
48093,0.0
48095,0.0
48097,0.0
48099,0.0
48101,0.0
48103,0.0
48105,0.0
48107,0.0
48109,0.0
48111,0.0
48113,0.0
48115,0.0
48117,0.0
48119,0.0
48121,0.0
48123,0.0
48125,0.0
48127,0.0
48129,0.0
48131,0.0
48133,0.0
48135,0.0
48137,0.0
48139,0.0
48141,0.0
48143,0.0
48145,0.0
48147,0.0
48149,0.0
48151,0.0
48153,0.0
48155,0.0
48157,0.0
48159,0.0
48161,0.0
48163,0.0
48165,0.0
48167,41.0
48169,0.0
48171,0.0
48173,0.0
48175,0.0
48177,0.0
48179,0.0
48181,0.0
48183,0.0
48185,0.0
48187,0.0
48189,0.0
48191,0.0
48193,0.0
48195,0.0
48197,0.0
48199,0.0
48201,0.0
48203,0.0
48205,0.0
48207,0.0
48209,0.0
48211,0.0
48213,0.0
48215,0.0
48217,0.0
48219,0.0
48221,0.0
48223,0.0
48225,0.0
48227,0.0
48229,0.0
48231,0.0
48233,0.0
48235,0.0
48237,0.0
48239,0.0
48241,0.0
48243,0.0
48245,0.0
48247,0.0
48249,0.0
48251,0.0
48253,0.0
48255,0.0
48257,0.0
48259,0.0
48261,0.0
48263,0.0
48265,0.0
48267,0.0
48269,0.0
48271,0.0
48273,0.0
48275,0.0
48277,0.0
48279,0.0
48281,0.0
48283,0.0
48285,0.0
48287,0.0
48289,0.0
48291,0.0
48293,0.0
48295,0.0
48297,0.0
48299,0.0
48301,0.0
48303,0.0
48305,0.0
48307,0.0
48309,0.0
48311,0.0
48313,0.0
48315,0.0
48317,0.0
48319,0.0
48321,0.0
48323,0.0
48325,0.0
48327,0.0
48329,0.0
48331,0.0
48333,0.0
48335,0.0
48337,0.0
48339,0.0
48341,0.0
48343,0.0
48345,0.0
48347,0.0
48349,0.0
48351,0.0
48353,0.0
48355,0.0
48357,0.0
48359,0.0
48361,0.0
48363,0.0
48365,0.0
48367,0.0
48369,0.0
48371,0.0
48373,0.0
48375,0.0
48377,0.0
48379,0.0
48381,0.0
48383,0.0
48385,0.0
48387,0.0
48389,0.0
48391,0.0
48393,0.0
48395,0.0
48397,0.0
48399,0.0
48401,0.0
48403,0.0
48405,0.0
48407,0.0
48409,0.0
48411,0.0
48413,0.0
48415,0.0
48417,0.0
48419,0.0
48421,0.0
48423,0.0
48425,0.0
48427,0.0
48429,0.0
48431,0.0
48433,0.0
48435,0.0
48437,0.0
48439,0.0
48441,0.0
48443,0.0
48445,0.0
48447,0.0
48449,0.0
48451,0.0
48453,0.0
48455,0.0
48457,0.0
48459,0.0
48461,0.0
48463,0.0
48465,0.0
48467,0.0
48469,0.0
48471,12.0
48473,0.0
48475,0.0
48477,0.0
48479,0.0
48481,0.0
48483,0.0
48485,0.0
48487,0.0
48489,0.0
48491,0.0
48493,0.0
48495,0.0
48497,0.0
48499,0.0
48501,0.0
48503,0.0
48505,0.0
48507,0.0
49001,0.0
49003,593.0
49005,1817.0
49007,111.0
49009,0.0
49011,4025.0
49013,0.0
49015,0.0
49017,0.0
49019,0.0
49021,263.0
49023,0.0
49025,0.0
49027,0.0
49029,0.0
49031,0.0
49033,0.0
49035,18903.0
49037,0.0
49039,321.0
49041,224.0
49043,483.0
49045,758.0
49047,256.0
49049,11440.0
49051,427.0
49053,1980.0
49055,0.0
49057,3107.0
50001,0.0
50003,14.0
50005,0.0
50007,210.0
50009,0.0
50011,15.0
50013,0.0
50015,0.0
50017,0.0
50019,33.0
50021,0.0
50023,77.0
50025,32.0
50027,36.0
51001,49.0
51003,254.0
51005,0.0
51007,0.0
51009,207.0
51011,0.0
51013,772.0
51015,219.0
51017,0.0
51019,517.0
51021,0.0
51023,231.0
51025,0.0
51027,118.0
51029,0.0
51031,317.0
51033,85.0
51035,168.0
51036,0.0
51037,0.0
51041,1294.0
51043,0.0
51045,0.0
51047,188.0
51049,0.0
51051,0.0
51053,146.0
51057,0.0
51059,3489.0
51061,160.0
51063,0.0
51065,56.0
51067,627.0
51069,329.0
51071,0.0
51073,93.0
51075,55.0
51077,0.0
51079,0.0
51081,0.0
51083,190.0
51085,426.0
51087,1065.0
51089,307.0
51091,0.0
51093,104.0
51095,121.0
51097,0.0
51099,55.0
51101,0.0
51103,0.0
51105,280.0
51107,1152.0
51109,95.0
51111,0.0
51113,0.0
51115,0.0
51117,147.0
51119,0.0
51121,909.0
51125,0.0
51127,77.0
51131,0.0
51133,0.0
51135,0.0
51137,101.0
51139,84.0
51141,0.0
51143,348.0
51145,93.0
51147,185.0
51149,270.0
51153,2043.0
51155,106.0
51157,0.0
51159,0.0
51161,921.0
51163,42.0
51165,303.0
51167,266.0
51169,276.0
51171,228.0
51173,146.0
51175,0.0
51177,352.0
51179,434.0
51181,0.0
51183,0.0
51185,253.0
51187,196.0
51191,590.0
51193,0.0
51195,307.0
51197,113.0
51199,117.0
51510,479.0
51520,0.0
51530,0.0
51540,233.0
51550,714.0
51570,0.0
51580,0.0
51590,321.0
51595,0.0
51600,0.0
51610,0.0
51620,0.0
51630,52.0
51640,0.0
51650,320.0
51660,320.0
51670,113.0
51678,0.0
51680,542.0
51683,137.0
51685,0.0
51690,0.0
51700,522.0
51710,641.0
51720,0.0
51730,182.0
51735,0.0
51740,258.0
51750,0.0
51760,773.0
51770,1131.0
51775,260.0
51790,169.0
51800,345.0
51810,1241.0
51820,118.0
51830,0.0
51840,152.0
53001,0.0
53003,242.0
53005,956.0
53007,345.0
53009,36.0
53011,1730.0
53013,0.0
53015,215.0
53017,126.0
53019,0.0
53021,671.0
53023,0.0
53025,386.0
53027,223.0
53029,106.0
53031,0.0
53033,6328.0
53035,423.0
53037,249.0
53039,0.0
53041,198.0
53043,0.0
53045,113.0
53047,52.0
53049,0.0
53051,0.0
53053,2769.0
53055,0.0
53057,227.0
53059,0.0
53061,2386.0
53063,3000.0
53065,130.0
53067,696.0
53069,0.0
53071,417.0
53073,262.0
53075,464.0
53077,768.0
54001,0.0
54003,0.0
54005,0.0
54007,0.0
54009,0.0
54011,0.0
54013,0.0
54015,0.0
54017,0.0
54019,0.0
54021,0.0
54023,0.0
54025,0.0
54027,0.0
54029,0.0
54031,0.0
54033,0.0
54035,0.0
54037,0.0
54039,0.0
54041,0.0
54043,0.0
54045,0.0
54047,0.0
54049,0.0
54051,0.0
54053,0.0
54055,0.0
54057,0.0
54059,0.0
54061,0.0
54063,0.0
54065,0.0
54067,0.0
54069,0.0
54071,0.0
54073,0.0
54075,0.0
54077,0.0
54079,0.0
54081,0.0
54083,0.0
54085,0.0
54087,0.0
54089,0.0
54091,0.0
54093,0.0
54095,0.0
54097,0.0
54099,0.0
54101,0.0
54103,0.0
54105,0.0
54107,0.0
54109,0.0
55001,283.0
55003,0.0
55005,827.0
55007,0.0
55009,6211.0
55011,0.0
55013,0.0
55015,1475.0
55017,1315.0
55019,615.0
55021,1073.0
55023,0.0
55025,5803.0
55027,2073.0
55029,664.0
55031,408.0
55033,672.0
55035,2019.0
55037,0.0
55039,2377.0
55041,0.0
55043,856.0
55045,484.0
55047,0.0
55049,351.0
55051,0.0
55053,311.0
55055,1551.0
55057,311.0
55059,2173.0
55061,536.0
55063,1693.0
55065,0.0
55067,0.0
55069,709.0
55071,1182.0
55073,2551.0
55075,898.0
55077,0.0
55078,0.0
55079,7129.0
55081,719.0
55083,1150.0
55085,777.0
55087,4909.0
55089,1164.0
55091,0.0
55093,446.0
55095,593.0
55097,1482.0
55099,0.0
55101,3274.0
55103,0.0
55105,2285.0
55107,0.0
55109,1212.0
55111,1034.0
55113,0.0
55115,1025.0
55117,2481.0
55119,375.0
55121,410.0
55123,295.0
55125,395.0
55127,906.0
55129,0.0
55131,2096.0
55133,5470.0
55135,1209.0
55137,523.0
55139,3976.0
55141,1179.0
56001,0.0
56003,0.0
56005,0.0
56007,0.0
56009,0.0
56011,0.0
56013,0.0
56015,0.0
56017,0.0
56019,0.0
56021,0.0
56023,0.0
56025,0.0
56027,0.0
56029,0.0
56031,0.0
56033,0.0
56035,0.0
56037,0.0
56039,0.0
56041,0.0
56043,0.0
56045,0.0
NA,178445.0
